id,created_at,favorite_count,retweet_count
822462944365645825,Fri Jan 20 15:17:01 +0000 2017,29339,15112
822244816520155136,Fri Jan 20 00:50:15 +0000 2017,36320,10327
822163064745328640,Thu Jan 19 19:25:24 +0000 2017,0,5017
821886076407029760,Thu Jan 19 01:04:45 +0000 2017,11770,2429
821813639212650496,Wed Jan 18 20:16:54 +0000 2017,0,3501
821765923262631936,Wed Jan 18 17:07:18 +0000 2017,8732,1725
821522889702862852,Wed Jan 18 01:01:34 +0000 2017,8331,1848
821421320206483457,Tue Jan 17 18:17:58 +0000 2017,0,5852
821407182352777218,Tue Jan 17 17:21:47 +0000 2017,12236,4535
821153421864615936,Tue Jan 17 00:33:26 +0000 2017,264,10
821149554670182400,Tue Jan 17 00:18:04 +0000 2017,9022,2095
821107785811234820,Mon Jan 16 21:32:06 +0000 2017,9958,2231
821044531881721856,Mon Jan 16 17:20:45 +0000 2017,13141,2391
820837357901512704,Mon Jan 16 03:37:31 +0000 2017,0,7048
820749716845686786,Sun Jan 15 21:49:15 +0000 2017,32784,10340
820690176645140481,Sun Jan 15 17:52:40 +0000 2017,12675,3377
820494788566847489,Sun Jan 15 04:56:16 +0000 2017,0,592
820446719150292993,Sun Jan 15 01:45:15 +0000 2017,0,2692
820314633777061888,Sat Jan 14 17:00:24 +0000 2017,3471,592
820078625395449857,Sat Jan 14 01:22:35 +0000 2017,20598,6562
820013781606658049,Fri Jan 13 21:04:55 +0000 2017,0,1237
819952236453363712,Fri Jan 13 17:00:21 +0000 2017,5530,1237
819924195358416896,Fri Jan 13 15:08:56 +0000 2017,13396,5096
819711362133872643,Fri Jan 13 01:03:12 +0000 2017,13970,3255
819588359383371776,Thu Jan 12 16:54:26 +0000 2017,9982,2071
819347104292290561,Thu Jan 12 00:55:47 +0000 2017,7506,1261
819238181065359361,Wed Jan 11 17:42:57 +0000 2017,2376,426
819227688460238848,Wed Jan 11 17:01:16 +0000 2017,24019,7048
819015337530290176,Wed Jan 11 02:57:27 +0000 2017,0,38564
819015331746349057,Wed Jan 11 02:57:26 +0000 2017,0,19815
819006400881917954,Wed Jan 11 02:21:57 +0000 2017,47023,19815
819004803107983360,Wed Jan 11 02:15:36 +0000 2017,90334,38564
818646164899774465,Tue Jan 10 02:30:30 +0000 2017,0,21977
818627210458333184,Tue Jan 10 01:15:10 +0000 2017,23267,7897
818614493328580609,Tue Jan 10 00:24:38 +0000 2017,10244,2694
818588835076603904,Mon Jan 09 22:42:41 +0000 2017,0,6444
818536468981415936,Mon Jan 09 19:14:36 +0000 2017,11364,2595
818307523543449600,Mon Jan 09 04:04:51 +0000 2017,0,8513
818259473185828864,Mon Jan 09 00:53:55 +0000 2017,11468,2391
818145370475810820,Sun Jan 08 17:20:31 +0000 2017,12777,2705
817908911860748288,Sun Jan 08 01:40:55 +0000 2017,5044,837
817827839487737858,Sat Jan 07 20:18:46 +0000 2017,53869,28424
817777686764523521,Sat Jan 07 16:59:28 +0000 2017,11165,2828
817536400337801217,Sat Jan 07 01:00:41 +0000 2017,12274,3126
817502432452313088,Fri Jan 06 22:45:43 +0000 2017,0,3565
817423860136083457,Fri Jan 06 17:33:29 +0000 2017,35431,15533
817415592588222464,Fri Jan 06 17:00:38 +0000 2017,5838,1005
817181837579653120,Fri Jan 06 01:31:47 +0000 2017,0,8892
817171292965273600,Fri Jan 06 00:49:53 +0000 2017,9107,2122
817120970343411712,Thu Jan 05 21:29:55 +0000 2017,12698,2734
817056546584727552,Thu Jan 05 17:13:55 +0000 2017,8941,1721
816829038950027264,Thu Jan 05 02:09:53 +0000 2017,0,4947
816816676327063552,Thu Jan 05 01:20:46 +0000 2017,10449,2147
816697700272001025,Wed Jan 04 17:27:59 +0000 2017,10203,2299
816450570814898180,Wed Jan 04 01:05:59 +0000 2017,31834,8513
816336735214911488,Tue Jan 03 17:33:39 +0000 2017,8966,2046
816091915477250048,Tue Jan 03 01:20:49 +0000 2017,9302,2252
816062466425819140,Mon Jan 02 23:23:48 +0000 2017,0,1083
816014286006976512,Mon Jan 02 20:12:21 +0000 2017,0,5544
815990720817401858,Mon Jan 02 18:38:42 +0000 2017,5180,1083
815966073409433600,Mon Jan 02 17:00:46 +0000 2017,23351,8892
815745968457060357,Mon Jan 02 02:26:09 +0000 2017,0,4352
815736392542261248,Mon Jan 02 01:48:06 +0000 2017,10269,2384
815639385530101762,Sun Jan 01 19:22:38 +0000 2017,8574,1728
815390420867969024,Sun Jan 01 02:53:20 +0000 2017,10810,3994
814986499976527872,Sat Dec 31 00:08:17 +0000 2016,7978,1350
814638523311648768,Fri Dec 30 01:05:33 +0000 2016,11755,2847
814578408554463233,Thu Dec 29 21:06:41 +0000 2016,0,6127
814530161257443328,Thu Dec 29 17:54:58 +0000 2016,9021,1949
814153002265309185,Wed Dec 28 16:56:16 +0000 2016,30046,9134
813944609378369540,Wed Dec 28 03:08:11 +0000 2016,0,3352
813910438903693312,Wed Dec 28 00:52:25 +0000 2016,9707,1966
813812741911748608,Tue Dec 27 18:24:12 +0000 2016,37990,14698
813800681631023104,Tue Dec 27 17:36:16 +0000 2016,8698,1850
813217897535406080,Mon Dec 26 03:00:30 +0000 2016,19466,7675
813202720496779264,Mon Dec 26 02:00:11 +0000 2016,9613,1894
813187593374461952,Mon Dec 26 01:00:05 +0000 2016,20735,4602
813172488309972993,Mon Dec 26 00:00:03 +0000 2016,9707,2020
813157409116065792,Sun Dec 25 23:00:08 +0000 2016,8104,2328
813142292504645637,Sun Dec 25 22:00:04 +0000 2016,8826,2498
813130366689148928,Sun Dec 25 21:12:41 +0000 2016,4669,473
813127251579564032,Sun Dec 25 21:00:18 +0000 2016,12375,3290
813112105746448384,Sun Dec 25 20:00:07 +0000 2016,10752,2892
813096984823349248,Sun Dec 25 19:00:02 +0000 2016,10981,3804
813081950185472002,Sun Dec 25 18:00:17 +0000 2016,10313,2915
813066809284972545,Sun Dec 25 17:00:08 +0000 2016,8318,2055
813051746834595840,Sun Dec 25 16:00:16 +0000 2016,21874,7741
812781120811126785,Sat Dec 24 22:04:54 +0000 2016,7915,2017
812709060537683968,Sat Dec 24 17:18:34 +0000 2016,6921,1505
812503143955202048,Sat Dec 24 03:40:19 +0000 2016,6339,1294
812466873996607488,Sat Dec 24 01:16:12 +0000 2016,8333,2031
812372279581671427,Fri Dec 23 19:00:19 +0000 2016,14306,3864
811985624773361665,Thu Dec 22 17:23:53 +0000 2016,7583,1480
811744202451197953,Thu Dec 22 01:24:33 +0000 2016,7890,1681
811647686436880384,Wed Dec 21 19:01:02 +0000 2016,5846,784
811627233043480576,Wed Dec 21 17:39:46 +0000 2016,13342,3270
811386762094317568,Wed Dec 21 01:44:13 +0000 2016,21848,6723
810984652412424192,Mon Dec 19 23:06:23 +0000 2016,5583,1519
810896069567610880,Mon Dec 19 17:14:23 +0000 2016,9450,1869
810657578271330305,Mon Dec 19 01:26:42 +0000 2016,11477,2797
810284430598270976,Sun Dec 18 00:43:57 +0000 2016,36922,11970
810254108431155201,Sat Dec 17 22:43:27 +0000 2016,15346,3536
809920764300447744,Sat Dec 17 00:38:52 +0000 2016,16186,4143
809808892968534016,Fri Dec 16 17:14:20 +0000 2016,0,5160
809448704142938112,Thu Dec 15 17:23:04 +0000 2016,7262,1544
809220051211603969,Thu Dec 15 02:14:29 +0000 2016,20828,5910
809084759137812480,Wed Dec 14 17:16:53 +0000 2016,13822,3716
808838249661788160,Wed Dec 14 00:57:20 +0000 2016,10573,3220
808733504066486276,Tue Dec 13 18:01:07 +0000 2016,8284,2288
808501579447930884,Tue Dec 13 02:39:32 +0000 2016,11814,2743
808344865868283904,Mon Dec 12 16:16:49 +0000 2016,44527,21977
808134635716833280,Mon Dec 12 02:21:26 +0000 2016,0,6262
808106460588765185,Mon Dec 12 00:29:28 +0000 2016,9175,2334
808001312164028416,Sun Dec 11 17:31:39 +0000 2016,13154,3735
807621403335917568,Sat Dec 10 16:22:02 +0000 2016,15241,3852
807106840509214720,Fri Dec 09 06:17:20 +0000 2016,124076,58580
807059379405148160,Fri Dec 09 03:08:45 +0000 2016,0,7731
807010152071229440,Thu Dec 08 23:53:08 +0000 2016,13662,4064
806629075125202948,Wed Dec 07 22:38:52 +0000 2016,78392,36635
806620845233815552,Wed Dec 07 22:06:10 +0000 2016,0,5837
806576416489959424,Wed Dec 07 19:09:37 +0000 2016,5092,2051
806542213899489280,Wed Dec 07 16:53:43 +0000 2016,10703,2488
806242860592926720,Tue Dec 06 21:04:11 +0000 2016,0,12286
806219024703037440,Tue Dec 06 19:29:28 +0000 2016,6726,1255
805958939288408065,Tue Dec 06 02:15:59 +0000 2016,0,5663
805932879469572096,Tue Dec 06 00:32:26 +0000 2016,8662,2020
805826884734976000,Mon Dec 05 17:31:15 +0000 2016,6877,1926
805823200554876929,Mon Dec 05 17:16:37 +0000 2016,0,8483
805520635690676224,Sun Dec 04 21:14:20 +0000 2016,6014,1741
805487436403003392,Sun Dec 04 19:02:24 +0000 2016,9198,2675
805207613751304193,Sun Dec 04 00:30:29 +0000 2016,8164,1803
804738756058218496,Fri Dec 02 17:27:25 +0000 2016,14348,4052
804475857670639616,Fri Dec 02 00:02:45 +0000 2016,6413,2125
804413760345620481,Thu Dec 01 19:56:00 +0000 2016,0,3399
804026241225523202,Wed Nov 30 18:16:08 +0000 2016,46678,17048
803773340896923648,Wed Nov 30 01:31:12 +0000 2016,10521,2909
803692223237865472,Tue Nov 29 20:08:52 +0000 2016,0,7834
803638050916102144,Tue Nov 29 16:33:36 +0000 2016,11477,4354
803380650405482500,Mon Nov 28 23:30:47 +0000 2016,8123,1962
803321560782307329,Mon Nov 28 19:35:59 +0000 2016,0,5614
803276597545603072,Mon Nov 28 16:37:19 +0000 2016,10504,2598
802952499103731712,Sun Nov 27 19:09:28 +0000 2016,9442,2113
802624713319034886,Sat Nov 26 21:26:58 +0000 2016,0,3075
802600418706604034,Sat Nov 26 19:50:26 +0000 2016,7447,1551
802572683846291456,Sat Nov 26 18:00:13 +0000 2016,9370,2650
802323869084381190,Sat Nov 26 01:31:31 +0000 2016,16971,6154
802265048156610565,Fri Nov 25 21:37:47 +0000 2016,6916,1439
802239329049477120,Fri Nov 25 19:55:35 +0000 2016,9494,2759
802185808107208704,Fri Nov 25 16:22:55 +0000 2016,0,280
801958328846974976,Fri Nov 25 01:18:59 +0000 2016,8092,1799
801854953262350336,Thu Nov 24 18:28:13 +0000 2016,1851,249
801538201127157760,Wed Nov 23 21:29:33 +0000 2016,8585,2181
801285448605831168,Wed Nov 23 04:45:12 +0000 2016,6336,870
801167903437357056,Tue Nov 22 20:58:07 +0000 2016,25680,6262
801127390143516673,Tue Nov 22 18:17:08 +0000 2016,0,4172
801115127852503040,Tue Nov 22 17:28:25 +0000 2016,8458,2218
800859414831898624,Tue Nov 22 00:32:18 +0000 2016,720,101
800855607700029440,Tue Nov 22 00:17:10 +0000 2016,0,1700
800751577355128832,Mon Nov 21 17:23:47 +0000 2016,11030,2941
800513324630806528,Mon Nov 21 01:37:04 +0000 2016,13757,3168
800459316964663297,Sun Nov 20 22:02:27 +0000 2016,9941,2278
800443802682937345,Sun Nov 20 21:00:48 +0000 2016,0,4555
800388270626521089,Sun Nov 20 17:20:08 +0000 2016,11691,2963
800188575492947969,Sun Nov 20 04:06:37 +0000 2016,0,4174
800141422401830912,Sun Nov 20 00:59:15 +0000 2016,16032,2692
800018252395122689,Sat Nov 19 16:49:49 +0000 2016,29761,13908
799774291445383169,Sat Nov 19 00:40:24 +0000 2016,0,4943
799757965289017345,Fri Nov 18 23:35:32 +0000 2016,8791,2282
799422933579902976,Fri Nov 18 01:24:14 +0000 2016,8440,2038
799308762079035393,Thu Nov 17 17:50:33 +0000 2016,0,5790
799297110730567681,Thu Nov 17 17:04:16 +0000 2016,10370,2922
799063482566066176,Thu Nov 17 01:35:54 +0000 2016,8457,2608
798933969379225600,Wed Nov 16 17:01:16 +0000 2016,13749,4736
798925684722855936,Wed Nov 16 16:28:21 +0000 2016,7818,1510
798705661114773508,Wed Nov 16 01:54:03 +0000 2016,0,6991
798701998996647937,Wed Nov 16 01:39:30 +0000 2016,0,8221
798697898615730177,Wed Nov 16 01:23:12 +0000 2016,0,6860
798694562394996736,Wed Nov 16 01:09:57 +0000 2016,0,5245
798686750113755136,Wed Nov 16 00:38:54 +0000 2016,0,2460
798682547630837760,Wed Nov 16 00:22:12 +0000 2016,0,4975
798673117451325440,Tue Nov 15 23:44:44 +0000 2016,0,5867
798665375516884993,Tue Nov 15 23:13:58 +0000 2016,0,4116
798644042770751489,Tue Nov 15 21:49:12 +0000 2016,0,1962
798628517273620480,Tue Nov 15 20:47:30 +0000 2016,0,2082
798585098161549313,Tue Nov 15 17:54:59 +0000 2016,0,6030
798576900688019456,Tue Nov 15 17:22:24 +0000 2016,0,6172
798340744599797760,Tue Nov 15 01:44:00 +0000 2016,0,3549
798209839306514432,Mon Nov 14 17:03:50 +0000 2016,10887,2708
797971864723324932,Mon Nov 14 01:18:12 +0000 2016,12185,3297
797545162159308800,Sat Nov 12 21:02:38 +0000 2016,15201,5134
797236660651966464,Sat Nov 12 00:36:46 +0000 2016,20914,6989
797165961484890113,Fri Nov 11 19:55:50 +0000 2016,236,28
796904159865868288,Fri Nov 11 02:35:32 +0000 2016,0,9409
796865951799083009,Fri Nov 11 00:03:42 +0000 2016,8046,2017
796759840936919040,Thu Nov 10 17:02:03 +0000 2016,12413,3229
796563435802726400,Thu Nov 10 04:01:37 +0000 2016,0,7698
796484825502875648,Wed Nov 09 22:49:15 +0000 2016,7951,1863
796387464403357696,Wed Nov 09 16:22:22 +0000 2016,11533,4387
796177847564038144,Wed Nov 09 02:29:25 +0000 2016,0,15105
796149749086875649,Wed Nov 09 00:37:46 +0000 2016,33864,15105
796125600683540480,Tue Nov 08 23:01:49 +0000 2016,5192,1899
796116448414461957,Tue Nov 08 22:25:27 +0000 2016,9560,2554
796080075804475393,Tue Nov 08 20:00:55 +0000 2016,8871,2449
796031486298386433,Tue Nov 08 16:47:50 +0000 2016,11329,3920
795464331001561088,Mon Nov 07 03:14:10 +0000 2016,52136,25051
795400264262053889,Sun Nov 06 22:59:35 +0000 2016,10567,3050
795076730285391872,Sun Nov 06 01:33:58 +0000 2016,16995,5732
794983741416415232,Sat Nov 05 19:24:28 +0000 2016,0,3558
794926597468000259,Sat Nov 05 15:37:24 +0000 2016,10772,2436
794355576146903043,Fri Nov 04 01:48:22 +0000 2016,0,10873
794332329137291264,Fri Nov 04 00:15:59 +0000 2016,10034,2810
794205286408003585,Thu Nov 03 15:51:10 +0000 2016,9642,3506
793962221541933056,Wed Nov 02 23:45:19 +0000 2016,17612,5160
793845145112371200,Wed Nov 02 16:00:06 +0000 2016,9664,1974
793614319594401792,Wed Nov 02 00:42:53 +0000 2016,0,3306
793601777308463104,Tue Nov 01 23:53:02 +0000 2016,8364,1717
793500921481273345,Tue Nov 01 17:12:16 +0000 2016,11200,2511
793286476301799424,Tue Nov 01 03:00:09 +0000 2016,25779,9699
793271401113350145,Tue Nov 01 02:00:14 +0000 2016,9091,2520
793256262322548741,Tue Nov 01 01:00:05 +0000 2016,20959,8807
793241302385262592,Tue Nov 01 00:00:38 +0000 2016,11022,3465
793226087023144960,Mon Oct 31 23:00:11 +0000 2016,10317,3035
793210959003287553,Mon Oct 31 22:00:04 +0000 2016,9361,2952
793195938047070209,Mon Oct 31 21:00:23 +0000 2016,16017,5939
793180763617361921,Mon Oct 31 20:00:05 +0000 2016,7272,2110
793165685325201412,Mon Oct 31 19:00:10 +0000 2016,9868,2934
793150605191548928,Mon Oct 31 18:00:14 +0000 2016,6482,1799
793135492858580992,Mon Oct 31 17:00:11 +0000 2016,6774,2620
793120401413079041,Mon Oct 31 16:00:13 +0000 2016,13300,4130
792913359805018113,Mon Oct 31 02:17:31 +0000 2016,15032,4201
792883833364439040,Mon Oct 31 00:20:11 +0000 2016,11845,4508
792773781206999040,Sun Oct 30 17:02:53 +0000 2016,7703,1777
792394556390137856,Sat Oct 29 15:55:58 +0000 2016,14082,4527
792050063153438720,Fri Oct 28 17:07:05 +0000 2016,7513,1908
791821351946420224,Fri Oct 28 01:58:16 +0000 2016,0,22243
791784077045166082,Thu Oct 27 23:30:09 +0000 2016,0,10152
791780927877898241,Thu Oct 27 23:17:38 +0000 2016,0,4019
791774931465953280,Thu Oct 27 22:53:48 +0000 2016,47280,23439
791672322847637504,Thu Oct 27 16:06:04 +0000 2016,12303,3306
791406955684368384,Wed Oct 26 22:31:36 +0000 2016,13748,4352
791312159183634433,Wed Oct 26 16:14:55 +0000 2016,9193,2676
791026214425268224,Tue Oct 25 21:18:40 +0000 2016,0,4334
790987426131050500,Tue Oct 25 18:44:32 +0000 2016,10336,2246
790946055508652032,Tue Oct 25 16:00:09 +0000 2016,17441,4947
790723298204217344,Tue Oct 25 01:14:59 +0000 2016,0,2447
790698755171364864,Mon Oct 24 23:37:28 +0000 2016,8590,2027
790581949425475584,Mon Oct 24 15:53:19 +0000 2016,21664,7571
790337589677002753,Sun Oct 23 23:42:19 +0000 2016,8187,1977
790277117346975746,Sun Oct 23 19:42:02 +0000 2016,13149,3352
790227638568808452,Sun Oct 23 16:25:25 +0000 2016,0,3771
789986466051088384,Sun Oct 23 00:27:05 +0000 2016,9678,2447
789960241177853952,Sat Oct 22 22:42:52 +0000 2016,0,4351
789903600034189313,Sat Oct 22 18:57:48 +0000 2016,10864,4355
789628658055020548,Sat Oct 22 00:45:17 +0000 2016,7866,1875
789599242079838210,Fri Oct 21 22:48:24 +0000 2016,7079,2027
789530877013393408,Fri Oct 21 18:16:44 +0000 2016,12324,3558
789314372632018944,Fri Oct 21 03:56:25 +0000 2016,9038,2413
789280767834746880,Fri Oct 21 01:42:53 +0000 2016,0,5214
789268448748703744,Fri Oct 21 00:53:56 +0000 2016,9529,2744
789137962068021249,Thu Oct 20 16:15:26 +0000 2016,10164,2951
788908386943430656,Thu Oct 20 01:03:11 +0000 2016,28690,13112
788765914992902144,Wed Oct 19 15:37:03 +0000 2016,28698,10873
788552643979468800,Wed Oct 19 01:29:35 +0000 2016,0,7602
788412144018661376,Tue Oct 18 16:11:17 +0000 2016,16295,5555
788178268662984705,Tue Oct 18 00:41:57 +0000 2016,7568,2216
788150585577050112,Mon Oct 17 22:51:57 +0000 2016,6419,1363
788070120937619456,Mon Oct 17 17:32:13 +0000 2016,0,3612
788039637453406209,Mon Oct 17 15:31:05 +0000 2016,6430,1391
787810552592695296,Mon Oct 17 00:20:47 +0000 2016,9076,3231
787717603741622272,Sun Oct 16 18:11:26 +0000 2016,10703,2927
787397959788929025,Sat Oct 15 21:01:17 +0000 2016,11362,2993
787322443945877504,Sat Oct 15 16:01:13 +0000 2016,8149,1838
787111942498508800,Sat Oct 15 02:04:45 +0000 2016,0,7095
786963064373534720,Fri Oct 14 16:13:10 +0000 2016,27835,8391
786729988674449408,Fri Oct 14 00:47:00 +0000 2016,0,2535
786709082849828864,Thu Oct 13 23:23:56 +0000 2016,19067,6430
786664955043049472,Thu Oct 13 20:28:35 +0000 2016,11121,2688
786595970293370880,Thu Oct 13 15:54:28 +0000 2016,9841,3280
786363235746385920,Thu Oct 13 00:29:39 +0000 2016,11396,3692
786286427768250368,Wed Oct 12 19:24:27 +0000 2016,8334,3012
786233965241827333,Wed Oct 12 15:55:59 +0000 2016,15979,5017
786051337297522688,Wed Oct 12 03:50:17 +0000 2016,1492,160
786036967502913536,Wed Oct 12 02:53:11 +0000 2016,0,7420
785927819176054784,Tue Oct 11 19:39:28 +0000 2016,11901,3339
785872687017132033,Tue Oct 11 16:00:24 +0000 2016,6995,1921
785639753186217984,Tue Oct 11 00:34:48 +0000 2016,8175,2341
785533386513321988,Mon Oct 10 17:32:08 +0000 2016,9522,2099
785515384317313025,Mon Oct 10 16:20:36 +0000 2016,6383,1330
785264754247995392,Sun Oct 09 23:44:41 +0000 2016,7584,1714
785170936622350336,Sun Oct 09 17:31:53 +0000 2016,12601,5097
784826020293709826,Sat Oct 08 18:41:19 +0000 2016,10579,3399
784517518371221505,Fri Oct 07 22:15:26 +0000 2016,9356,2664
784431430411685888,Fri Oct 07 16:33:21 +0000 2016,5950,1349
784183165795655680,Fri Oct 07 00:06:50 +0000 2016,21014,8483
784057939640352768,Thu Oct 06 15:49:14 +0000 2016,31162,11699
783839966405230592,Thu Oct 06 01:23:05 +0000 2016,31350,11322
783821107061198850,Thu Oct 06 00:08:09 +0000 2016,7677,2060
783695101801398276,Wed Oct 05 15:47:27 +0000 2016,10908,3370
783466772167098368,Wed Oct 05 00:40:09 +0000 2016,8821,2359
783391753726550016,Tue Oct 04 19:42:03 +0000 2016,17612,5773
783347506784731136,Tue Oct 04 16:46:14 +0000 2016,0,5878
783334639985389568,Tue Oct 04 15:55:06 +0000 2016,30455,12286
783085703974514689,Mon Oct 03 23:25:55 +0000 2016,8508,2329
782969140009107456,Mon Oct 03 15:42:44 +0000 2016,25184,7731
782747134529531904,Mon Oct 03 01:00:34 +0000 2016,7796,1472
782722598790725632,Sun Oct 02 23:23:04 +0000 2016,18013,5663
782598640137187329,Sun Oct 02 15:10:30 +0000 2016,8128,1974
782305867769217024,Sat Oct 01 19:47:08 +0000 2016,17386,5852
782021823840026624,Sat Oct 01 00:58:26 +0000 2016,0,6512
781955203444699136,Fri Sep 30 20:33:43 +0000 2016,11603,3532
781661882474196992,Fri Sep 30 01:08:10 +0000 2016,10905,2847
781655249211752448,Fri Sep 30 00:41:48 +0000 2016,4168,1177
781524693396357120,Thu Sep 29 16:03:01 +0000 2016,21643,5837
781308096455073793,Thu Sep 29 01:42:20 +0000 2016,7443,2677
781251288990355457,Wed Sep 28 21:56:36 +0000 2016,8798,2191
781163403222056960,Wed Sep 28 16:07:23 +0000 2016,10204,2868
780931614150983680,Wed Sep 28 00:46:20 +0000 2016,22542,7698
780858289093574656,Tue Sep 27 19:54:58 +0000 2016,7491,2106
780800785462489090,Tue Sep 27 16:06:28 +0000 2016,5727,1370
780601303617732608,Tue Sep 27 02:53:48 +0000 2016,12632,3501
780543529827336192,Mon Sep 26 23:04:13 +0000 2016,6569,1817
780496263422808064,Mon Sep 26 19:56:24 +0000 2016,0,3875
780476555013349377,Mon Sep 26 18:38:05 +0000 2016,0,121
780459368902959104,Mon Sep 26 17:29:48 +0000 2016,5511,1126
780192070812196864,Sun Sep 25 23:47:39 +0000 2016,9064,2346
780092040432480260,Sun Sep 25 17:10:10 +0000 2016,0,2418
780074436359819264,Sun Sep 25 16:00:13 +0000 2016,12751,5216
779834332596887552,Sun Sep 25 00:06:08 +0000 2016,19745,7420
779377524342161408,Fri Sep 23 17:50:56 +0000 2016,9190,3256
779124354206535695,Fri Sep 23 01:04:56 +0000 2016,0,19267
779056095788752897,Thu Sep 22 20:33:42 +0000 2016,15402,4744
778990705243029504,Thu Sep 22 16:13:51 +0000 2016,20850,7570
778774459159379968,Thu Sep 22 01:54:34 +0000 2016,0,10403
778764940568104960,Thu Sep 22 01:16:45 +0000 2016,899,383
778748913645780993,Thu Sep 22 00:13:04 +0000 2016,7187,1378
778650543019483137,Wed Sep 21 17:42:10 +0000 2016,6008,1580
778624900596654080,Wed Sep 21 16:00:17 +0000 2016,4823,1059
778408200802557953,Wed Sep 21 01:39:11 +0000 2016,14214,4542
778396591732486144,Wed Sep 21 00:53:04 +0000 2016,0,12813
778383385161035776,Wed Sep 21 00:00:35 +0000 2016,6087,1153
778286810187399168,Tue Sep 20 17:36:50 +0000 2016,10830,3452
778039087836069888,Tue Sep 20 01:12:28 +0000 2016,8834,2760
778027034220126208,Tue Sep 20 00:24:34 +0000 2016,6825,1700
777953400541634568,Mon Sep 19 19:31:59 +0000 2016,0,3708
777885040357281792,Mon Sep 19 15:00:20 +0000 2016,6619,1708
777684233540206592,Mon Sep 19 01:42:24 +0000 2016,11692,3075
777641927919427584,Sun Sep 18 22:54:18 +0000 2016,0,4427
777621514455814149,Sun Sep 18 21:33:11 +0000 2016,9124,2606
777189768882946048,Sat Sep 17 16:57:35 +0000 2016,14877,4499
776819012571455488,Fri Sep 16 16:24:19 +0000 2016,0,14337
776813020089548800,Fri Sep 16 16:00:31 +0000 2016,5079,1271
776477788987613185,Thu Sep 15 17:48:25 +0000 2016,9205,2904
776249906839351296,Thu Sep 15 02:42:54 +0000 2016,0,9575
776218204058357768,Thu Sep 15 00:36:55 +0000 2016,31178,16650
776201521193218049,Wed Sep 14 23:30:38 +0000 2016,9998,2634
776113305656188928,Wed Sep 14 17:40:06 +0000 2016,12221,4555
776088319444877312,Wed Sep 14 16:00:49 +0000 2016,1911,158
775898661951791106,Wed Sep 14 03:27:11 +0000 2016,0,17178
775842724423557120,Tue Sep 13 23:44:54 +0000 2016,12189,2798
775733305207554048,Tue Sep 13 16:30:07 +0000 2016,14404,4172
775729183532220416,Tue Sep 13 16:13:44 +0000 2016,13459,4806
775364825476165632,Mon Sep 12 16:05:54 +0000 2016,7704,3115
775350846108426240,Mon Sep 12 15:10:21 +0000 2016,10568,4080
775085132600442880,Sun Sep 11 21:34:30 +0000 2016,16181,4943
774757898236878852,Sat Sep 10 23:54:11 +0000 2016,8917,1857
774639387460112384,Sat Sep 10 16:03:16 +0000 2016,6984,1805
774314403806253056,Fri Sep 09 18:31:54 +0000 2016,22628,5790
773985732834758656,Thu Sep 08 20:45:53 +0000 2016,11141,4047
773922284943896577,Thu Sep 08 16:33:46 +0000 2016,6654,1825
773704687002451968,Thu Sep 08 02:09:06 +0000 2016,6873,1700
773670353721753600,Wed Sep 07 23:52:41 +0000 2016,5536,1360
773547596996571136,Wed Sep 07 15:44:53 +0000 2016,22975,6444
773336787167145985,Wed Sep 07 01:47:12 +0000 2016,0,5314
773308824254029826,Tue Sep 06 23:56:05 +0000 2016,24177,7800
773247561583001600,Tue Sep 06 19:52:39 +0000 2016,9795,3385
773191612633579521,Tue Sep 06 16:10:20 +0000 2016,10379,4317
772877495989305348,Mon Sep 05 19:22:09 +0000 2016,8898,4050
772826264096874500,Mon Sep 05 15:58:34 +0000 2016,8339,2448
772615324260794368,Mon Sep 05 02:00:22 +0000 2016,0,3519
772581559778025472,Sun Sep 04 23:46:12 +0000 2016,6743,1764
772193107915964416,Sat Sep 03 22:02:38 +0000 2016,6280,1448
772152991789019136,Sat Sep 03 19:23:13 +0000 2016,3942,1175
772117678702071809,Sat Sep 03 17:02:54 +0000 2016,3917,771
772114945936949249,Sat Sep 03 16:52:02 +0000 2016,2815,487
772102971039580160,Sat Sep 03 16:04:27 +0000 2016,4161,970
771908950375665664,Sat Sep 03 03:13:29 +0000 2016,6828,1982
771770456517009408,Fri Sep 02 18:03:10 +0000 2016,12460,3549
771500966810099713,Fri Sep 02 00:12:18 +0000 2016,8574,2717
771380798096281600,Thu Sep 01 16:14:48 +0000 2016,10895,5314
771171053431250945,Thu Sep 01 02:21:21 +0000 2016,0,7842
771136648247640064,Thu Sep 01 00:04:38 +0000 2016,9499,3048
771102124360998913,Wed Aug 31 21:47:27 +0000 2016,6484,1495
771014301343748096,Wed Aug 31 15:58:28 +0000 2016,7141,1720
771004394259247104,Wed Aug 31 15:19:06 +0000 2016,0,225
770787852854652928,Wed Aug 31 00:58:39 +0000 2016,5129,1257
770772759874076672,Tue Aug 30 23:58:40 +0000 2016,5373,1476
770655142660169732,Tue Aug 30 16:11:18 +0000 2016,7592,1829
770414278348247044,Tue Aug 30 00:14:12 +0000 2016,6540,2175
770293558247038976,Mon Aug 29 16:14:30 +0000 2016,6474,1547
770093767776997377,Mon Aug 29 03:00:36 +0000 2016,0,3182
770069151037685760,Mon Aug 29 01:22:47 +0000 2016,7861,2393
769940425801170949,Sun Aug 28 16:51:16 +0000 2016,32567,9994
